location_mid west,location_north,location_north east,location_north west,location_south,location_south east,location_south west,property_type_apartments,property_type_dorms,property_type_homes,property_type_hostels,property_type_houses,property_type_school buildings,property_type_townhouses,construction_year,renovation_year,ever_renovated,predicted_price,hvac,plumbing,electrical
1,0,0,0,0,0,0,0,0,0,1,0,0,0,1920,1963,1,63629,35,21,23
0,0,0,0,1,0,0,0,0,0,0,1,0,0,1919,1932,1,548748,17,19,31
0,0,0,0,0,1,0,1,0,0,0,0,0,0,1912,1947,1,403358,21,8,30
0,0,0,0,1,0,0,0,0,0,0,1,0,0,1901,1959,0,774821,31,18,48
0,0,1,0,0,0,0,0,0,0,0,0,1,0,2007,1914,1,983845,10,14,47
0,0,0,0,0,0,1,0,0,0,0,1,0,0,1910,1959,0,30536,31,19,38
0,0,1,0,0,0,0,1,0,0,0,0,0,0,1964,1953,1,369947,16,22,26
0,0,0,0,0,1,0,0,0,1,0,0,0,0,1971,1959,0,483174,30,24,20
0,1,0,0,0,0,0,0,0,1,0,0,0,0,1949,1908,1,882452,19,20,19
0,0,1,0,0,0,0,0,1,0,0,0,0,0,1933,1959,0,425459,33,16,19
0,0,0,0,0,1,0,1,0,0,0,0,0,0,2001,1992,1,130390,28,23,41
1,0,0,0,0,0,0,1,0,0,0,0,0,0,1970,1959,0,883717,10,6,26
1,0,0,0,0,0,0,0,0,0,1,0,0,0,1968,1909,1,377755,28,19,20
0,0,0,1,0,0,0,0,0,0,0,1,0,0,1917,2010,1,744947,8,14,28
0,0,0,1,0,0,0,1,0,0,0,0,0,0,1918,1959,0,443806,14,15,15
0,0,0,0,0,0,1,0,0,0,0,1,0,0,1926,1961,1,265317,13,20,44
0,0,0,0,0,0,1,1,0,0,0,0,0,0,1980,1947,1,35753,10,18,20
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1934,1977,1,754986,27,19,46
0,0,0,0,0,0,1,0,0,0,0,0,1,0,1926,1938,1,97864,16,7,36
0,0,1,0,0,0,0,0,1,0,0,0,0,0,1942,1959,0,904010,15,15,30
1,0,0,0,0,0,0,0,0,0,1,0,0,0,1959,1959,0,660173,27,23,16
0,0,1,0,0,0,0,1,0,0,0,0,0,0,1937,2002,1,897252,27,14,28
0,0,0,1,0,0,0,0,0,0,0,1,0,0,1936,1959,0,54699,15,8,23
0,1,0,0,0,0,0,1,0,0,0,0,0,0,1928,1959,0,133144,13,8,33
0,0,0,0,0,1,0,0,1,0,0,0,0,0,2021,1959,0,157118,30,13,12
0,0,0,0,0,0,1,0,0,0,1,0,0,0,2014,1993,1,797373,21,6,37
0,0,0,0,0,0,1,0,0,0,1,0,0,0,1978,1981,1,762846,32,23,23
0,0,0,0,0,0,1,0,0,0,0,0,1,0,1923,1959,0,90679,36,21,14
0,0,0,0,0,1,0,0,0,0,0,0,1,0,1956,1911,1,883214,7,17,27
0,0,0,0,0,1,0,0,0,0,0,0,0,1,1937,1959,0,86368,22,21,24
0,1,0,0,0,0,0,0,0,0,0,0,0,1,1992,2018,1,162871,25,11,48
0,0,1,0,0,0,0,0,0,0,0,0,1,0,1970,1959,0,233536,14,7,17
0,0,1,0,0,0,0,0,0,0,0,1,0,0,1910,1907,1,376106,19,9,46
1,0,0,0,0,0,0,1,0,0,0,0,0,0,1984,1959,0,36811,15,8,42
0,0,0,0,0,0,1,1,0,0,0,0,0,0,1974,1959,0,979543,12,15,24
0,1,0,0,0,0,0,0,0,0,0,1,0,0,1932,1939,1,150129,15,6,33
0,1,0,0,0,0,0,0,0,0,0,0,1,0,1900,1959,0,162816,22,20,37
0,0,0,0,1,0,0,0,0,0,0,0,1,0,1989,1972,1,443386,9,8,43
0,0,0,0,0,0,1,0,0,0,0,1,0,0,1929,1916,1,590247,14,14,42
0,0,1,0,0,0,0,0,0,0,0,0,0,1,1945,1959,0,617192,30,12,35
1,0,0,0,0,0,0,0,1,0,0,0,0,0,2004,1959,0,947851,23,18,27
0,0,0,0,1,0,0,0,0,0,0,1,0,0,1991,1985,1,269923,6,24,13
0,0,0,0,0,1,0,0,0,0,1,0,0,0,1933,2010,1,580158,27,20,37
1,0,0,0,0,0,0,0,0,1,0,0,0,0,1964,1959,0,356885,29,22,27
1,0,0,0,0,0,0,1,0,0,0,0,0,0,2022,1959,0,282593,15,23,31
0,0,0,0,1,0,0,0,0,1,0,0,0,0,1921,1976,1,873507,20,12,33
0,0,0,0,0,1,0,0,0,0,1,0,0,0,1954,1959,0,439061,31,23,39
0,0,0,1,0,0,0,0,1,0,0,0,0,0,1909,1959,0,263049,6,9,26
1,0,0,0,0,0,0,0,0,0,0,0,1,0,1955,1959,0,678563,10,22,19
0,0,0,0,0,1,0,0,1,0,0,0,0,0,1922,1942,1,962375,28,12,23
0,0,0,0,1,0,0,0,0,0,0,1,0,0,1942,1993,1,224916,34,13,26
0,0,0,1,0,0,0,0,0,0,1,0,0,0,1905,1959,0,742508,15,9,22
0,0,1,0,0,0,0,0,0,0,1,0,0,0,2020,1954,1,254478,11,16,21
0,0,0,0,0,0,1,0,0,1,0,0,0,0,1916,1971,1,600864,6,8,20
0,1,0,0,0,0,0,0,0,0,0,0,0,1,1956,1957,1,827863,31,23,28
0,0,0,1,0,0,0,0,1,0,0,0,0,0,1999,1923,1,140178,29,20,48
0,0,0,1,0,0,0,0,0,0,0,1,0,0,1995,1959,0,414947,7,8,18
1,0,0,0,0,0,0,1,0,0,0,0,0,0,2000,1959,0,341950,10,9,44
0,0,0,1,0,0,0,0,0,0,0,0,0,1,1921,1959,0,368669,8,14,38
1,0,0,0,0,0,0,0,0,0,0,1,0,0,1977,2013,1,493910,22,8,41
0,0,0,0,1,0,0,0,1,0,0,0,0,0,1982,1959,0,10259,24,16,33
0,0,1,0,0,0,0,0,0,0,1,0,0,0,1913,1959,0,517236,11,13,36
0,0,0,0,1,0,0,1,0,0,0,0,0,0,1998,1957,1,255493,22,15,26
0,1,0,0,0,0,0,1,0,0,0,0,0,0,1913,1959,0,563343,35,10,16
0,1,0,0,0,0,0,0,0,0,1,0,0,0,1927,1921,1,40090,23,21,28
1,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,1959,0,723008,7,15,45
1,0,0,0,0,0,0,0,0,1,0,0,0,0,1958,1959,0,931983,11,18,40
0,1,0,0,0,0,0,0,0,0,0,1,0,0,1910,2013,1,334199,15,13,45
0,0,0,0,1,0,0,0,0,0,0,0,0,1,1985,1968,1,651539,13,9,44
0,0,0,0,1,0,0,0,0,0,0,0,1,0,1925,1959,0,356524,34,8,47
0,0,0,1,0,0,0,0,0,0,1,0,0,0,1962,1959,0,533622,21,15,19
0,0,1,0,0,0,0,0,1,0,0,0,0,0,1926,1959,0,575330,8,7,16
0,0,0,0,0,1,0,1,0,0,0,0,0,0,1994,1959,0,705611,31,10,21
0,0,0,0,0,0,1,0,0,0,0,0,1,0,1900,1959,0,470308,7,24,48
0,1,0,0,0,0,0,0,0,0,0,0,1,0,1960,1975,1,632557,28,12,41
0,0,0,1,0,0,0,1,0,0,0,0,0,0,1989,1968,1,502046,26,23,44
0,0,1,0,0,0,0,1,0,0,0,0,0,0,1942,1959,0,953402,29,19,24
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1911,1940,1,519492,17,19,15
0,0,0,0,0,1,0,0,0,0,0,0,1,0,1917,1959,0,23188,14,12,36
0,1,0,0,0,0,0,1,0,0,0,0,0,0,2004,1959,0,61523,17,12,21
0,0,0,0,1,0,0,0,0,1,0,0,0,0,1961,1959,0,659621,11,9,47
0,0,0,0,0,0,1,0,1,0,0,0,0,0,2020,1959,0,450178,7,14,44
0,0,0,0,0,0,1,0,1,0,0,0,0,0,1904,1959,0,447844,6,19,27
0,0,0,0,0,1,0,0,0,0,1,0,0,0,1984,1956,1,198920,33,11,32
0,0,0,0,1,0,0,1,0,0,0,0,0,0,1981,1959,0,396830,35,13,44
0,0,0,0,0,0,1,0,0,0,0,1,0,0,1950,1958,1,565279,24,6,22
0,0,0,0,1,0,0,0,0,0,0,0,1,0,1999,2011,1,461100,19,12,24
0,1,0,0,0,0,0,0,0,1,0,0,0,0,1994,1959,0,492269,33,24,34
0,0,1,0,0,0,0,0,1,0,0,0,0,0,1913,1959,0,30293,26,23,22
1,0,0,0,0,0,0,0,0,0,0,1,0,0,1958,1968,1,340003,34,23,15
0,0,0,0,1,0,0,0,0,0,0,0,1,0,1902,1959,0,627686,36,21,25
0,0,0,1,0,0,0,0,0,1,0,0,0,0,1933,1933,1,653983,14,7,30
0,1,0,0,0,0,0,0,1,0,0,0,0,0,1974,1978,1,424035,12,18,39
0,0,0,0,0,0,1,0,0,0,1,0,0,0,1988,1959,0,876255,24,6,23
1,0,0,0,0,0,0,1,0,0,0,0,0,0,1990,1920,1,966613,13,11,31
0,0,0,0,1,0,0,0,0,0,0,0,1,0,1914,1975,1,575089,34,11,28
1,0,0,0,0,0,0,0,0,0,0,0,1,0,1926,2019,1,487590,12,13,31
0,0,0,1,0,0,0,1,0,0,0,0,0,0,2015,1994,1,495926,30,8,35
0,1,0,0,0,0,0,0,0,0,1,0,0,0,2022,1959,0,977522,35,22,45
0,0,1,0,0,0,0,1,0,0,0,0,0,0,1977,1911,1,823251,35,7,47
0,0,0,0,0,1,0,0,0,1,0,0,0,0,1972,1959,0,42233,17,21,39
0,0,0,0,1,0,0,0,0,1,0,0,0,0,1969,2005,1,777741,17,7,42
0,0,1,0,0,0,0,0,0,0,0,0,0,1,2008,1933,1,736726,24,9,29
1,0,0,0,0,0,0,0,0,0,1,0,0,0,1950,1955,1,760168,16,18,34
0,0,1,0,0,0,0,0,0,0,0,1,0,0,1954,1941,1,735198,9,14,47
0,0,0,0,1,0,0,0,0,1,0,0,0,0,1986,1959,0,31438,19,18,25
0,1,0,0,0,0,0,0,0,0,0,0,0,1,1900,1959,0,43776,30,20,15
0,0,0,0,1,0,0,0,0,0,0,0,0,1,1945,1978,1,394094,31,11,25
0,0,0,0,0,1,0,0,0,0,1,0,0,0,1907,1984,1,49991,28,8,26
0,0,0,1,0,0,0,1,0,0,0,0,0,0,1948,1980,1,743033,31,21,29
0,0,0,1,0,0,0,1,0,0,0,0,0,0,1936,1959,0,510634,12,7,43
0,0,0,0,1,0,0,1,0,0,0,0,0,0,1933,1959,0,826444,27,16,31
1,0,0,0,0,0,0,1,0,0,0,0,0,0,1905,1945,1,71150,33,22,20
0,0,0,0,0,0,1,0,0,1,0,0,0,0,1943,1953,1,804356,6,12,16
0,1,0,0,0,0,0,0,1,0,0,0,0,0,1956,1959,0,479157,34,23,30
0,1,0,0,0,0,0,0,0,0,0,1,0,0,1984,1959,0,995863,22,18,16
1,0,0,0,0,0,0,0,0,0,0,0,1,0,1976,1959,0,744581,8,10,44
0,1,0,0,0,0,0,1,0,0,0,0,0,0,1932,1972,1,311098,6,8,25
0,0,0,0,1,0,0,0,0,0,0,0,0,1,1981,1924,1,109196,6,17,28
0,0,1,0,0,0,0,0,0,0,0,0,1,0,1956,1959,0,914681,24,17,35
1,0,0,0,0,0,0,0,0,1,0,0,0,0,1950,1959,0,716419,24,14,47
1,0,0,0,0,0,0,0,0,1,0,0,0,0,1947,1959,0,328799,35,6,26
0,0,0,0,1,0,0,0,0,0,0,0,0,1,1911,1944,1,127184,24,19,39
0,0,0,1,0,0,0,0,0,0,1,0,0,0,2016,1960,1,843431,34,24,28
0,0,0,0,0,0,1,0,0,1,0,0,0,0,1938,1959,0,846778,6,8,36
0,0,0,0,1,0,0,0,0,0,0,0,0,1,1967,1979,1,142483,15,12,14
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1940,1959,0,409069,29,7,29
0,0,0,0,0,1,0,0,0,1,0,0,0,0,1952,1980,1,737612,8,18,30
0,0,1,0,0,0,0,0,0,1,0,0,0,0,1916,1959,0,53247,10,7,29
0,0,0,0,0,0,1,0,0,0,0,0,0,1,1955,1959,0,565519,13,22,14
1,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,1984,1,613163,18,24,36
0,0,0,1,0,0,0,0,0,1,0,0,0,0,1910,1959,0,404962,21,9,34
1,0,0,0,0,0,0,0,0,0,1,0,0,0,1999,1974,1,581465,24,6,48
0,0,0,0,0,0,1,0,1,0,0,0,0,0,1973,1973,1,299155,6,7,29
0,0,0,1,0,0,0,1,0,0,0,0,0,0,1918,1930,1,273483,11,19,27
0,0,1,0,0,0,0,0,0,0,0,0,0,1,1904,1959,0,663647,12,13,23
0,0,0,0,0,0,1,0,0,1,0,0,0,0,1990,1959,0,327358,35,6,17
0,0,1,0,0,0,0,0,0,1,0,0,0,0,1951,1936,1,922465,17,24,29
0,0,0,1,0,0,0,1,0,0,0,0,0,0,1951,1959,0,169850,27,9,38
0,1,0,0,0,0,0,0,0,0,0,1,0,0,1906,1959,0,544790,9,15,40
0,0,0,0,0,0,1,1,0,0,0,0,0,0,1934,1959,0,439027,24,22,39
1,0,0,0,0,0,0,0,0,0,1,0,0,0,1900,1973,1,312977,15,15,26
0,0,0,0,1,0,0,0,0,0,0,0,0,1,2017,1921,1,81805,21,18,12
1,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,1988,1,275068,32,22,13
1,0,0,0,0,0,0,0,0,0,0,1,0,0,1934,1914,1,841043,23,11,20
0,0,0,0,0,0,1,0,0,0,0,0,0,1,1912,1951,1,394992,32,24,26
1,0,0,0,0,0,0,0,1,0,0,0,0,0,1929,1959,0,957608,21,12,35
0,0,0,0,1,0,0,0,1,0,0,0,0,0,1923,1959,0,719738,33,7,44
0,0,1,0,0,0,0,0,0,0,0,0,1,0,1988,1984,1,643625,22,6,16
0,0,0,0,0,1,0,0,0,0,0,1,0,0,1990,1959,0,914993,33,15,17
0,0,0,0,0,1,0,0,0,0,0,0,1,0,1901,1959,0,380747,12,12,23
0,0,0,0,0,0,1,0,1,0,0,0,0,0,1916,2007,1,868399,34,14,37
0,0,0,0,1,0,0,0,0,0,0,1,0,0,1970,1959,0,436623,25,24,33
0,0,0,0,0,0,1,1,0,0,0,0,0,0,1908,1938,1,552261,29,18,23
0,1,0,0,0,0,0,0,1,0,0,0,0,0,1910,1959,0,278535,19,13,34
0,1,0,0,0,0,0,1,0,0,0,0,0,0,1927,1997,1,770115,14,19,33
1,0,0,0,0,0,0,0,0,1,0,0,0,0,1914,1959,0,946328,14,12,47
0,0,1,0,0,0,0,0,0,0,1,0,0,0,1932,2001,1,965737,11,19,17
1,0,0,0,0,0,0,0,0,0,1,0,0,0,1918,1981,1,474431,19,9,43
0,1,0,0,0,0,0,0,0,0,0,0,1,0,1938,1918,1,207470,31,8,13
0,0,0,1,0,0,0,0,0,0,0,1,0,0,1995,1944,1,227700,12,7,13
0,0,0,0,0,0,1,0,0,0,0,1,0,0,2006,2013,1,217656,19,20,43
0,1,0,0,0,0,0,0,0,0,1,0,0,0,1978,1959,0,15181,23,9,34
0,0,1,0,0,0,0,1,0,0,0,0,0,0,1958,1959,0,337139,21,20,32
0,0,0,0,1,0,0,0,0,0,0,1,0,0,1944,1959,0,165549,16,24,42
0,0,0,1,0,0,0,0,0,1,0,0,0,0,1906,1950,1,459528,30,13,48
0,0,0,0,0,1,0,0,0,0,0,0,1,0,2018,2013,1,595931,13,15,13
0,0,1,0,0,0,0,1,0,0,0,0,0,0,1949,1959,0,483050,22,18,44
0,0,0,0,1,0,0,0,1,0,0,0,0,0,1943,1959,0,597082,12,12,42
0,0,1,0,0,0,0,0,0,1,0,0,0,0,1919,1959,0,817868,29,19,45
1,0,0,0,0,0,0,0,0,0,0,0,1,0,1921,1959,0,816271,25,22,17
0,0,0,0,0,1,0,0,0,0,0,0,0,1,1963,1959,0,134600,23,18,42
0,0,1,0,0,0,0,0,0,0,0,1,0,0,2021,2014,1,527764,13,16,18
0,1,0,0,0,0,0,0,1,0,0,0,0,0,1956,1937,1,648335,9,6,40
0,0,0,0,0,0,1,0,0,0,0,1,0,0,1916,1977,1,14750,25,9,44
0,0,0,0,1,0,0,1,0,0,0,0,0,0,1959,1959,0,871157,32,14,28
0,0,0,0,0,0,1,0,1,0,0,0,0,0,1932,1959,0,451134,21,17,35
0,0,0,0,1,0,0,0,0,0,1,0,0,0,1925,1959,0,107167,27,12,26
0,0,0,0,1,0,0,0,0,0,0,0,1,0,1915,1959,0,149036,15,6,26
0,1,0,0,0,0,0,0,0,0,0,1,0,0,1980,1959,0,576411,11,13,14
0,1,0,0,0,0,0,0,0,1,0,0,0,0,2012,1983,1,605072,22,22,20
0,1,0,0,0,0,0,0,1,0,0,0,0,0,1970,1959,0,840885,22,7,18
0,0,0,1,0,0,0,0,0,0,0,0,1,0,2012,2018,1,147649,11,19,29
0,0,0,0,0,1,0,0,0,0,0,1,0,0,1957,1959,0,159316,10,15,14
0,0,0,0,0,0,1,0,1,0,0,0,0,0,1972,1966,1,42074,19,6,39
0,0,0,0,0,0,1,0,0,0,0,1,0,0,1931,1959,0,600823,32,8,19
1,0,0,0,0,0,0,0,0,1,0,0,0,0,1989,1982,1,809103,30,11,20
0,0,0,0,1,0,0,0,0,0,0,0,0,1,1980,1959,0,100375,27,8,43
0,0,0,0,0,1,0,0,0,0,0,1,0,0,1978,1959,0,769985,33,15,35
0,1,0,0,0,0,0,0,1,0,0,0,0,0,1934,1959,0,711762,9,9,25
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1975,2010,1,135982,31,8,36
0,0,0,0,0,0,1,0,0,0,1,0,0,0,1929,1959,0,21296,30,18,41
0,0,0,0,0,0,1,0,0,0,0,0,1,0,1917,1959,0,924218,9,6,15
0,1,0,0,0,0,0,0,0,1,0,0,0,0,2018,1990,1,741815,21,15,43
0,0,0,1,0,0,0,0,0,0,0,1,0,0,2002,1941,1,685069,8,22,24
1,0,0,0,0,0,0,0,0,1,0,0,0,0,1903,1959,0,123230,36,23,42
0,0,0,0,1,0,0,0,0,0,0,0,1,0,1982,1959,1,746288,17,13,13
1,0,0,0,0,0,0,0,1,0,0,0,0,0,1935,1959,0,581618,33,12,48
0,0,0,0,1,0,0,0,0,0,1,0,0,0,1963,1959,0,510038,22,19,23
0,0,0,0,1,0,0,1,0,0,0,0,0,0,1941,1959,0,740053,24,7,46
0,0,0,0,0,0,1,1,0,0,0,0,0,0,1973,1959,0,242188,36,12,42
0,0,0,0,0,0,1,0,0,0,1,0,0,0,1971,1962,1,940705,6,17,16
0,0,0,1,0,0,0,0,0,0,0,1,0,0,1966,2011,1,485327,15,17,35
0,0,0,0,0,1,0,0,0,1,0,0,0,0,1979,2006,1,824298,30,20,18
1,0,0,0,0,0,0,0,1,0,0,0,0,0,1960,1959,0,591241,12,7,47
0,0,0,0,0,1,0,0,0,0,1,0,0,0,1954,1959,0,210608,10,24,40
0,0,0,0,0,1,0,0,0,0,0,0,0,1,1982,2005,1,240424,31,13,35
0,0,0,1,0,0,0,0,0,1,0,0,0,0,1965,1959,0,599075,16,17,39
1,0,0,0,0,0,0,0,0,0,1,0,0,0,1934,1959,0,300135,26,17,45
0,0,0,1,0,0,0,0,0,1,0,0,0,0,2015,1998,1,506726,15,12,38
0,0,0,1,0,0,0,0,0,0,0,0,1,0,1989,1920,1,325123,28,8,20
0,1,0,0,0,0,0,0,1,0,0,0,0,0,1953,1959,0,532825,26,21,27
0,0,0,0,0,0,1,1,0,0,0,0,0,0,1985,1959,0,447149,34,13,31
0,0,0,1,0,0,0,0,1,0,0,0,0,0,2015,1963,1,993130,10,17,29
0,0,0,0,0,0,1,1,0,0,0,0,0,0,1908,1959,0,459127,31,15,22
0,0,0,1,0,0,0,0,0,0,1,0,0,0,1901,1959,0,48237,36,13,34
0,0,0,0,1,0,0,0,0,0,0,0,1,0,1989,1959,0,628215,6,16,27
0,1,0,0,0,0,0,0,0,0,0,0,0,1,1928,1959,0,79461,13,13,44
0,0,0,0,1,0,0,0,0,0,0,0,0,1,1959,1959,0,979960,34,16,41
0,0,0,0,0,0,1,0,0,1,0,0,0,0,1991,1902,1,140479,32,19,23
0,0,0,0,0,1,0,0,0,0,0,0,0,1,1915,1900,1,723054,15,11,36
0,1,0,0,0,0,0,0,0,0,0,0,1,0,1915,1959,0,909523,20,17,39
0,0,1,0,0,0,0,1,0,0,0,0,0,0,1988,1959,0,184060,15,11,37
0,0,0,0,1,0,0,0,0,0,0,0,0,1,2002,1963,1,883136,10,12,25
0,0,0,0,0,1,0,0,0,0,0,0,1,0,1930,1959,0,829582,22,19,27
0,1,0,0,0,0,0,0,1,0,0,0,0,0,1925,1916,1,176744,35,9,29
0,1,0,0,0,0,0,0,0,0,0,1,0,0,1912,1959,0,587716,11,10,28
0,0,0,0,0,0,1,0,1,0,0,0,0,0,1948,1927,1,399491,7,18,34
0,0,0,0,0,0,1,0,0,0,0,1,0,0,1939,1959,0,191886,11,24,26
0,0,0,1,0,0,0,1,0,0,0,0,0,0,2016,1997,1,536018,13,20,45
0,0,0,1,0,0,0,0,0,0,0,0,1,0,1992,1959,0,451061,20,9,35
0,1,0,0,0,0,0,0,0,0,0,1,0,0,1998,1965,1,622673,33,19,14
0,0,0,0,1,0,0,0,0,1,0,0,0,0,1913,1945,1,504653,10,16,33
0,0,0,1,0,0,0,0,0,0,0,1,0,0,1944,1959,0,151114,26,23,34
0,0,0,0,1,0,0,0,1,0,0,0,0,0,1918,1959,0,992442,13,16,20
0,1,0,0,0,0,0,0,0,0,0,1,0,0,1962,1959,0,638182,15,14,21
1,0,0,0,0,0,0,0,0,0,0,1,0,0,1964,1998,1,356777,31,24,42
0,0,0,0,0,0,1,0,0,0,0,0,1,0,2002,1910,1,526012,19,8,34
0,0,1,0,0,0,0,1,0,0,0,0,0,0,1956,2018,1,245987,14,7,19
1,0,0,0,0,0,0,0,0,1,0,0,0,0,1921,1981,1,596586,20,6,26
0,1,0,0,0,0,0,0,0,0,0,0,0,1,1996,1959,0,904577,6,20,45
0,0,0,0,0,0,1,1,0,0,0,0,0,0,1956,1959,0,681305,35,24,31
0,0,0,0,0,0,1,0,0,0,0,0,1,0,1965,1990,1,424942,24,10,32
0,0,1,0,0,0,0,0,0,0,1,0,0,0,1974,1959,0,158067,8,8,28
0,0,0,0,0,1,0,1,0,0,0,0,0,0,1901,1988,1,881898,26,7,46
1,0,0,0,0,0,0,0,0,1,0,0,0,0,2006,1959,0,187900,22,20,12
0,1,0,0,0,0,0,0,0,0,0,1,0,0,1993,1959,0,437825,35,23,22
0,0,0,0,0,0,1,0,0,0,0,0,1,0,1911,2016,1,882187,16,24,26
0,0,1,0,0,0,0,1,0,0,0,0,0,0,2007,1967,1,887015,33,19,37
0,0,1,0,0,0,0,0,0,0,0,1,0,0,1923,1987,1,15331,32,23,37
0,0,1,0,0,0,0,0,0,1,0,0,0,0,1974,1988,1,31453,35,22,26
0,0,0,0,0,1,0,0,0,0,1,0,0,0,2014,1998,1,486001,32,21,40
1,0,0,0,0,0,0,1,0,0,0,0,0,0,1965,1959,0,657032,8,9,25
0,0,0,0,0,0,1,0,0,1,0,0,0,0,1973,1994,1,425028,27,8,15
0,0,0,0,1,0,0,0,1,0,0,0,0,0,1971,1910,1,701265,30,21,24
0,0,0,0,0,1,0,0,0,0,0,1,0,0,1976,1923,1,578844,25,10,37
0,0,1,0,0,0,0,0,0,0,0,0,1,0,1984,1959,0,624312,32,18,33
0,0,0,0,1,0,0,0,0,0,0,0,0,1,1965,1959,0,977365,27,20,25
0,1,0,0,0,0,0,0,1,0,0,0,0,0,1994,1959,0,108460,11,16,34
1,0,0,0,0,0,0,0,1,0,0,0,0,0,1941,1921,1,169563,31,17,38
0,1,0,0,0,0,0,1,0,0,0,0,0,0,1999,1936,1,132704,31,11,18
0,0,1,0,0,0,0,0,0,1,0,0,0,0,1991,1959,0,875398,10,14,41
1,0,0,0,0,0,0,0,0,0,1,0,0,0,1952,2015,1,629521,9,20,19
1,0,0,0,0,0,0,0,0,1,0,0,0,0,1927,1959,0,636335,7,22,26
0,0,1,0,0,0,0,1,0,0,0,0,0,0,1971,1959,0,733952,35,11,22
0,0,0,0,0,0,1,1,0,0,0,0,0,0,1922,1959,0,335261,25,20,26
0,0,0,1,0,0,0,0,0,1,0,0,0,0,1926,1907,1,81649,34,10,47
0,0,0,0,0,0,1,0,0,0,0,1,0,0,2014,1914,1,335011,30,10,17
0,0,0,0,1,0,0,0,0,0,0,1,0,0,1966,1947,1,335685,33,11,24
0,0,1,0,0,0,0,1,0,0,0,0,0,0,1997,1935,1,334594,23,21,47
0,0,0,0,1,0,0,0,0,0,1,0,0,0,1997,1937,1,542142,34,22,24
0,0,0,1,0,0,0,0,0,1,0,0,0,0,2014,1959,0,800302,6,22,29
0,0,0,0,0,0,1,0,0,0,1,0,0,0,2013,1990,1,215325,26,15,19
0,0,0,0,1,0,0,0,0,1,0,0,0,0,1910,1959,0,30949,31,7,38
0,1,0,0,0,0,0,0,0,0,0,0,0,1,2005,1923,1,530124,22,8,28
0,0,1,0,0,0,0,0,1,0,0,0,0,0,1913,1936,1,203351,18,14,40
0,0,0,1,0,0,0,0,0,0,0,0,1,0,1955,1959,0,886383,21,10,27
0,0,0,1,0,0,0,0,0,0,0,0,0,1,1915,1958,1,818503,35,17,37
0,0,0,0,0,1,0,0,0,0,0,0,0,1,2017,1908,1,917998,16,22,36
0,0,1,0,0,0,0,0,1,0,0,0,0,0,1919,1927,1,99585,13,19,14
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1936,1933,1,188555,35,15,20
0,0,0,0,1,0,0,0,0,1,0,0,0,0,1910,2005,1,392322,33,14,17
0,0,1,0,0,0,0,0,0,0,0,1,0,0,2022,1913,1,285708,35,15,22
0,1,0,0,0,0,0,0,0,0,0,1,0,0,1987,1959,0,987451,22,16,12
0,0,0,1,0,0,0,0,1,0,0,0,0,0,1992,1959,0,384251,21,7,20
0,0,0,0,1,0,0,0,0,0,0,1,0,0,1913,1959,0,386070,27,12,32
0,0,0,1,0,0,0,0,0,0,0,0,0,1,1921,1959,0,308164,6,23,23
0,0,0,0,1,0,0,0,0,1,0,0,0,0,1950,1959,0,334548,30,24,40
0,0,0,0,0,0,1,0,0,0,1,0,0,0,1970,1959,0,185671,10,20,15
0,1,0,0,0,0,0,0,0,0,0,1,0,0,1924,1922,1,357949,12,11,12
0,0,0,0,0,1,0,0,1,0,0,0,0,0,2012,1959,0,249400,16,7,27
1,0,0,0,0,0,0,0,0,0,0,1,0,0,1952,1986,1,771428,36,13,16
1,0,0,0,0,0,0,0,0,0,1,0,0,0,1960,1959,0,181399,36,7,33
0,1,0,0,0,0,0,0,0,0,0,0,1,0,1956,1937,1,268446,7,9,44
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1974,1937,1,368189,27,20,19
0,0,0,0,1,0,0,0,0,0,1,0,0,0,1987,1959,0,410452,20,23,33
0,0,0,0,0,1,0,0,0,1,0,0,0,0,1990,2008,1,232784,30,15,28
0,0,0,0,1,0,0,1,0,0,0,0,0,0,2005,1952,1,677768,16,19,12
0,0,0,0,0,0,1,0,0,1,0,0,0,0,1941,1959,0,481530,9,7,19
0,0,0,0,0,0,1,0,0,0,0,0,1,0,2021,1959,0,719074,31,15,37
0,0,0,0,1,0,0,0,0,0,0,0,1,0,1926,2010,1,706646,31,18,29
0,0,1,0,0,0,0,1,0,0,0,0,0,0,1926,1959,0,575193,25,15,17
1,0,0,0,0,0,0,0,0,1,0,0,0,0,1906,1953,1,872949,35,20,28
0,0,0,0,0,1,0,0,1,0,0,0,0,0,1974,1918,1,511239,21,20,21
1,0,0,0,0,0,0,0,0,0,0,1,0,0,1915,1959,0,994112,27,11,37
0,0,1,0,0,0,0,0,0,0,0,0,0,1,2000,1940,1,316677,9,18,29
0,1,0,0,0,0,0,0,1,0,0,0,0,0,1986,1959,0,597492,25,8,36
0,0,0,0,0,0,1,0,0,0,1,0,0,0,1915,1959,0,858635,12,9,21
